time,x_obs
9.700000000000000000e+01,-9.093855388656022498e+00
9.704999999999999716e+01,-1.181370726553275041e+01
9.710000000000000853e+01,-1.381645800413853742e+01
9.715000000000000568e+01,-1.368493611681782518e+01
9.720000000000000284e+01,-1.119177473385452082e+01
9.725000000000000000e+01,-7.781515530502075784e+00
9.729999999999999716e+01,-4.893355954071706648e+00
9.735000000000000853e+01,-3.007646292821586798e+00
9.740000000000000568e+01,-1.994058922034082748e+00
9.745000000000000284e+01,-1.582771387169419119e+00
9.750000000000000000e+01,-1.570793928311861709e+00
9.754999999999999716e+01,-1.863077833651985094e+00
9.760000000000000853e+01,-2.461607887614387646e+00
9.765000000000000568e+01,-3.452301130700052845e+00
9.770000000000000284e+01,-4.996178265528803841e+00
9.775000000000000000e+01,-7.291229921953819471e+00
9.779999999999999716e+01,-1.039298760803323596e+01
9.785000000000000853e+01,-1.370077112593375723e+01
9.790000000000000568e+01,-1.540718105731435728e+01
9.795000000000000284e+01,-1.374923563339698340e+01
9.800000000000000000e+01,-9.636656864324018912e+00
9.804999999999999716e+01,-5.495465891387497415e+00
9.810000000000000853e+01,-2.563585379636780015e+00
9.815000000000000568e+01,-8.230937503250645992e-01
9.820000000000000284e+01,1.455000158800418275e-01
9.825000000000000000e+01,7.290272315190505781e-01
9.829999999999999716e+01,1.193864150594412976e+00
9.835000000000000853e+01,1.720399442562915659e+00
9.840000000000000568e+01,2.458218386452159177e+00
9.845000000000000284e+01,3.572869360342482370e+00
9.850000000000000000e+01,5.273132942140089874e+00
9.854999999999999716e+01,7.779564311445861691e+00
9.860000000000000853e+01,1.110031811742216767e+01
9.865000000000000568e+01,1.441281467121318904e+01
9.870000000000000284e+01,1.561057423538034605e+01
9.875000000000000000e+01,1.318493994971844607e+01
9.879999999999999716e+01,8.693072046132897412e+00
9.885000000000000853e+01,4.605562090378396256e+00
9.890000000000000568e+01,1.860589943298184723e+00
9.895000000000000284e+01,2.628739494470064275e-01
9.900000000000000000e+01,-6.526232774481888210e-01
9.904999999999999716e+01,-1.271640800134977489e+00
9.910000000000000853e+01,-1.858208442263003191e+00
9.915000000000000568e+01,-2.604377458189072847e+00
9.920000000000000284e+01,-3.687089369537077221e+00
9.925000000000000000e+01,-5.303347548353642971e+00
9.929999999999999716e+01,-7.646586272109162863e+00
9.935000000000000853e+01,-1.071627157680943654e+01
9.940000000000000568e+01,-1.380914399640379564e+01
9.945000000000000284e+01,-1.512934979692304083e+01
9.950000000000000000e+01,-1.322991844850620069e+01
9.954999999999999716e+01,-9.222984189594704674e+00
9.960000000000000853e+01,-5.341035869556147730e+00
9.965000000000000568e+01,-2.633207141127106965e+00
9.970000000000000284e+01,-1.044837335081467700e+00
9.975000000000000000e+01,-1.856142912494120611e-01
9.979999999999999716e+01,2.933917384501992243e-01
9.985000000000000853e+01,6.248897814252258875e-01
9.990000000000000568e+01,9.561617860898548038e-01
9.995000000000000284e+01,1.396904920122404414e+00
1.000000000000000000e+02,2.060745939750281419e+00
1.000499999999999972e+02,3.100131222730373892e+00
1.001000000000000085e+02,4.733155421674108077e+00
1.001500000000000057e+02,7.229996484441497451e+00
1.002000000000000028e+02,1.072270028923757756e+01
1.002500000000000000e+02,1.454139354999961675e+01
1.002999999999999972e+02,1.638764162820282522e+01
1.003500000000000085e+02,1.407147254867265751e+01
1.004000000000000057e+02,9.077401975517240373e+00
1.004500000000000028e+02,4.423211185677839552e+00
1.005000000000000000e+02,1.293291386970031542e+00
1.005499999999999972e+02,-5.471194880781705683e-01
1.006000000000000085e+02,-1.656855772713747843e+00
1.006500000000000057e+02,-2.497179004904317434e+00
1.007000000000000028e+02,-3.387262829259997332e+00
1.007500000000000000e+02,-4.559188909439542137e+00
1.007999999999999972e+02,-6.199468843594842404e+00
1.008500000000000085e+02,-8.414113564046765248e+00
1.009000000000000057e+02,-1.103715900995772969e+01
1.009500000000000028e+02,-1.328550426959195008e+01
1.010000000000000000e+02,-1.380736246941828860e+01
1.010499999999999972e+02,-1.194472568959412762e+01
1.011000000000000085e+02,-8.738840993253075951e+00
1.011500000000000057e+02,-5.720375633473909538e+00
1.012000000000000028e+02,-3.614996254618847438e+00
1.012500000000000000e+02,-2.424040662137353586e+00
1.012999999999999972e+02,-1.906909980008185901e+00
1.013500000000000085e+02,-1.850019046589935545e+00
1.014000000000000057e+02,-2.142273987641659438e+00
1.014500000000000028e+02,-2.774874571252513356e+00
1.015000000000000000e+02,-3.827582884898586002e+00
1.015499999999999972e+02,-5.452162326002529369e+00
1.016000000000000085e+02,-7.814772540888797359e+00
1.016500000000000057e+02,-1.087919696895297861e+01
1.017000000000000028e+02,-1.388758810277119338e+01
1.017500000000000000e+02,-1.503620743582582442e+01
1.017999999999999972e+02,-1.300877962308327973e+01
1.018500000000000085e+02,-9.017744674038700836e+00
1.019000000000000057e+02,-5.228789573541834379e+00
1.019500000000000028e+02,-2.610225307628197378e+00
1.020000000000000000e+02,-1.084379038634351922e+00
1.020499999999999972e+02,-2.679017709489984744e-01
1.021000000000000085e+02,1.750462511772996610e-01
1.021500000000000057e+02,4.651003443987812846e-01
1.022000000000000028e+02,7.381394360111789288e-01
1.022500000000000000e+02,1.090485481381571642e+00
1.022999999999999972e+02,1.617239120102934358e+00
1.023500000000000085e+02,2.444683051486403524e+00
1.024000000000000057e+02,3.760283606649742705e+00
1.024500000000000028e+02,5.828363748357910268e+00
1.025000000000000000e+02,8.916074443988247111e+00
1.025499999999999972e+02,1.288325359721036989e+01
1.026000000000000085e+02,1.619153566521673326e+01
1.026500000000000057e+02,1.592455997656024280e+01
1.027000000000000028e+02,1.159363463934000116e+01
1.027500000000000000e+02,6.295335875083408972e+00
1.027999999999999972e+02,2.308032940064805416e+00
1.028500000000000085e+02,-1.316030414622216815e-01
1.029000000000000057e+02,-1.562818247439306196e+00
1.029500000000000028e+02,-2.537464403751847009e+00
1.030000000000000000e+02,-3.450273045107824288e+00
1.030499999999999972e+02,-4.571678387975879332e+00
1.031000000000000085e+02,-6.097840149330369997e+00
1.031500000000000057e+02,-8.137046076613847490e+00
1.032000000000000028e+02,-1.056377833748810602e+01
1.032500000000000000e+02,-1.273814511344907885e+01
1.032999999999999972e+02,-1.349285658918147668e+01
1.033500000000000085e+02,-1.209450147765558370e+01
1.034000000000000057e+02,-9.259305185838071495e+00
1.034500000000000028e+02,-6.377275425731762759e+00
1.035000000000000000e+02,-4.262210366406853801e+00
1.035499999999999972e+02,-3.028275763891116856e+00
1.036000000000000085e+02,-2.496076070356918919e+00
1.036500000000000057e+02,-2.475797034708538735e+00
1.037000000000000028e+02,-2.866393306573792987e+00
1.037500000000000000e+02,-3.667189553498050536e+00
1.037999999999999972e+02,-4.961726666955381226e+00
1.038500000000000085e+02,-6.876101002393338213e+00
1.039000000000000057e+02,-9.450180106960640813e+00
1.039500000000000028e+02,-1.230751557172175126e+01
1.040000000000000000e+02,-1.424344716362233854e+01
1.040499999999999972e+02,-1.373973163848016554e+01
1.041000000000000085e+02,-1.081690095057975043e+01
1.041500000000000057e+02,-7.195234389342835435e+00
1.042000000000000028e+02,-4.294626208478288021e+00
1.042500000000000000e+02,-2.464803240195380329e+00
1.042999999999999972e+02,-1.491548249015133720e+00
1.043500000000000085e+02,-1.072386970587665855e+00
1.044000000000000057e+02,-9.923520762238074999e-01
1.044500000000000028e+02,-1.144475138063693276e+00
1.045000000000000000e+02,-1.508978193351835806e+00
1.045499999999999972e+02,-2.136923127356110452e+00
1.046000000000000085e+02,-3.148951048252196738e+00
1.046500000000000057e+02,-4.741969363582512642e+00
1.047000000000000028e+02,-7.166231139051983945e+00
1.047500000000000000e+02,-1.054272485010401716e+01
1.047999999999999972e+02,-1.425046594867951377e+01
1.048500000000000085e+02,-1.615313668955920434e+01
1.049000000000000057e+02,-1.411133677920956231e+01
1.049500000000000028e+02,-9.360522709513571016e+00
1.050000000000000000e+02,-4.793060038414293622e+00
1.050499999999999972e+02,-1.667005042218775657e+00
1.051000000000000085e+02,1.777275093841880205e-01
1.051500000000000057e+02,1.267301005592363472e+00
1.052000000000000028e+02,2.051346412874345937e+00
1.052500000000000000e+02,2.843073431556104147e+00
1.052999999999999972e+02,3.871337757016044545e+00
1.053500000000000085e+02,5.332710711591139408e+00
1.054000000000000057e+02,7.389960655920660315e+00
1.054500000000000028e+02,1.004127750110895434e+01
1.055000000000000000e+02,1.277079235833147308e+01
1.055499999999999972e+02,1.425005109516540713e+01
1.056000000000000085e+02,1.318596716405608937e+01
1.056500000000000057e+02,1.004277525547730754e+01
1.057000000000000028e+02,6.574881304148651573e+00
1.057500000000000000e+02,3.947687041834585742e+00
1.057999999999999972e+02,2.350489973298825142e+00
1.058500000000000085e+02,1.539755698315841803e+00
1.059000000000000057e+02,1.237493179587440872e+00
1.059500000000000028e+02,1.262584919522649951e+00
1.060000000000000000e+02,1.539607427057970712e+00
1.060499999999999972e+02,2.080199857282605702e+00
1.061000000000000085e+02,2.972042004001131055e+00
1.061500000000000057e+02,4.378422344541650801e+00
1.062000000000000028e+02,6.523075076791349680e+00
1.062500000000000000e+02,9.567314458852766990e+00
1.062999999999999972e+02,1.315972867397390011e+01
1.063500000000000085e+02,1.566741438505865069e+01
1.064000000000000057e+02,1.479301309857687308e+01
1.064500000000000028e+02,1.072817139641512085e+01
1.065000000000000000e+02,6.126390547062731784e+00
1.065499999999999972e+02,2.712598121786955474e+00
1.066000000000000085e+02,6.347886969862930329e-01
1.066500000000000057e+02,-5.530299844620081284e-01
1.067000000000000028e+02,-1.305053381231291443e+00
1.067500000000000000e+02,-1.946999583110106791e+00
1.067999999999999972e+02,-2.706798891960207953e+00
1.068500000000000085e+02,-3.774810728465669563e+00
1.069000000000000057e+02,-5.344685349433691002e+00
1.069500000000000028e+02,-7.595270332720694739e+00
1.070000000000000000e+02,-1.051839307351728792e+01
1.070499999999999972e+02,-1.346820394613829386e+01
1.071000000000000085e+02,-1.481715826525501178e+01
1.071500000000000057e+02,-1.318908438654357873e+01
1.072000000000000028e+02,-9.477052247925392692e+00
1.072500000000000000e+02,-5.746693836694614532e+00
1.072999999999999972e+02,-3.082232810476714935e+00
1.073500000000000085e+02,-1.507875562120586377e+00
1.074000000000000057e+02,-6.824330780595736501e-01
1.074500000000000028e+02,-2.832182908180150838e-01
1.075000000000000000e+02,-9.909331904315259176e-02
1.075499999999999972e+02,-1.321976363086061444e-02
1.076000000000000085e+02,3.350481229509522096e-02
1.076500000000000057e+02,7.061280749047839367e-02
1.077000000000000028e+02,1.151667463503584232e-01
1.077500000000000000e+02,1.816247848461280956e-01
1.077999999999999972e+02,2.885189424174900985e-01
1.078500000000000085e+02,4.650838255537996790e-01
1.079000000000000057e+02,7.605627165407347068e-01
1.079500000000000028e+02,1.259305649062911758e+00
1.080000000000000000e+02,2.105573869624077776e+00
1.080499999999999972e+02,3.540472887974226435e+00
1.081000000000000085e+02,5.935186731708495422e+00
1.081500000000000057e+02,9.706444151903530937e+00
1.082000000000000028e+02,1.466587864311940947e+01
1.082500000000000000e+02,1.829586045953941920e+01
1.082999999999999972e+02,1.639018820135463628e+01
1.083500000000000085e+02,9.914977209812992243e+00
1.084000000000000057e+02,3.653908312771749767e+00
1.084500000000000028e+02,-4.811560034020684329e-01
1.085000000000000000e+02,-2.883982434260931260e+00
1.085499999999999972e+02,-4.352475085085697692e+00
1.086000000000000085e+02,-5.481771611878681227e+00
1.086500000000000057e+02,-6.616907873619116920e+00
1.087000000000000028e+02,-7.900801404759207891e+00
1.087500000000000000e+02,-9.285505664300210071e+00
1.087999999999999972e+02,-1.051085872805697541e+01
1.088500000000000085e+02,-1.115629368410509414e+01
1.089000000000000057e+02,-1.089002986377888149e+01
1.089500000000000028e+02,-9.780271754999038336e+00
1.090000000000000000e+02,-8.284623756505578029e+00
1.090499999999999972e+02,-6.911216874248579778e+00
1.091000000000000085e+02,-5.962351287132388933e+00
1.091500000000000057e+02,-5.528688400182538487e+00
1.092000000000000028e+02,-5.593874972724603545e+00
1.092500000000000000e+02,-6.117082527274066095e+00
1.092999999999999972e+02,-7.056369416036008424e+00
1.093500000000000085e+02,-8.335226334626307576e+00
1.094000000000000057e+02,-9.762593733542752616e+00
1.094500000000000028e+02,-1.095637868601086673e+01
1.095000000000000000e+02,-1.141385851696378317e+01
1.095499999999999972e+02,-1.083813968595811694e+01
1.096000000000000085e+02,-9.443052878583783283e+00
1.096500000000000057e+02,-7.801516925019937432e+00
1.097000000000000028e+02,-6.424405542904555233e+00
1.097500000000000000e+02,-5.555791154632135687e+00
1.097999999999999972e+02,-5.234621011129758195e+00
1.098500000000000085e+02,-5.420891075383911684e+00
1.099000000000000057e+02,-6.071291292387058114e+00
1.099500000000000028e+02,-7.148523758094896152e+00
1.100000000000000000e+02,-8.571300717697472038e+00
1.100499999999999972e+02,-1.011434686310558284e+01
1.101000000000000085e+02,-1.132400641193686042e+01
1.101500000000000057e+02,-1.163636442736385135e+01
1.102000000000000028e+02,-1.079665987458942489e+01
1.102500000000000000e+02,-9.156092920973057048e+00
1.102999999999999972e+02,-7.385274193277364674e+00
1.103500000000000085e+02,-5.992283790677478628e+00
1.104000000000000057e+02,-5.172127738889033211e+00
1.104500000000000028e+02,-4.923441388571298205e+00
1.105000000000000000e+02,-5.189506398843144019e+00
1.105499999999999972e+02,-5.928321936499381550e+00
1.106000000000000085e+02,-7.112355963701391559e+00
1.106500000000000057e+02,-8.666333626401200974e+00
1.107000000000000028e+02,-1.034703101733524733e+01
1.107500000000000000e+02,-1.163874357817366167e+01
1.107999999999999972e+02,-1.189863222497569950e+01
1.108500000000000085e+02,-1.087127824755526539e+01
1.109000000000000057e+02,-9.012363216632444107e+00
1.109500000000000028e+02,-7.089953201390152060e+00
1.110000000000000000e+02,-5.629826243255501517e+00
1.110499999999999972e+02,-4.797463812330057031e+00
1.111000000000000085e+02,-4.560442643962646869e+00
1.111500000000000057e+02,-4.846592635462054766e+00
1.112000000000000028e+02,-5.614751549763018268e+00
1.112500000000000000e+02,-6.852270269571368644e+00
1.112999999999999972e+02,-8.509143295548573960e+00
1.113500000000000085e+02,-1.036160861281938317e+01
1.114000000000000057e+02,-1.186459993111609101e+01
1.114500000000000028e+02,-1.226416571405139422e+01
1.115000000000000000e+02,-1.119655029011120639e+01
1.115499999999999972e+02,-9.147905420244573094e+00
1.116000000000000085e+02,-7.007699908045248449e+00
1.116500000000000057e+02,-5.378977712189687566e+00
1.117000000000000028e+02,-4.434398514301311600e+00
1.117500000000000000e+02,-4.118906337513466021e+00
1.117999999999999972e+02,-4.338864505752841438e+00
1.118500000000000085e+02,-5.045602766358476821e+00
1.119000000000000057e+02,-6.240780534922849121e+00
1.119500000000000028e+02,-7.921416674704157224e+00
1.120000000000000000e+02,-9.946176729867534760e+00
1.120499999999999972e+02,-1.183198516471476225e+01
1.121000000000000085e+02,-1.271866644940804214e+01
1.121500000000000057e+02,-1.194074954882151474e+01
1.122000000000000028e+02,-9.809261487545480662e+00
1.122500000000000000e+02,-7.349745998575244244e+00
1.122999999999999972e+02,-5.373276191490425013e+00
1.123500000000000085e+02,-4.146278791488970050e+00
1.124000000000000057e+02,-3.611258535665408775e+00
1.124500000000000028e+02,-3.639355061306343231e+00
1.125000000000000000e+02,-4.151209480379124628e+00
1.125499999999999972e+02,-5.142867997213326881e+00
1.126000000000000085e+02,-6.657629046208705326e+00
1.126500000000000057e+02,-8.694699066915875463e+00
1.127000000000000028e+02,-1.100738561532456394e+01
1.127500000000000000e+02,-1.284610931311388171e+01
1.127999999999999972e+02,-1.312142392662999235e+01
1.128500000000000085e+02,-1.142628501327253510e+01
1.129000000000000057e+02,-8.654224721984050461e+00
1.129500000000000028e+02,-6.039326424097094304e+00
1.130000000000000000e+02,-4.201948786470969033e+00
1.130499999999999972e+02,-3.185515514879536436e+00
1.131000000000000085e+02,-2.821691335919218169e+00
1.131500000000000057e+02,-2.956368463096223476e+00
1.132000000000000028e+02,-3.523866326511619906e+00
1.132500000000000000e+02,-4.550384749183337796e+00
1.132999999999999972e+02,-6.125552028131944660e+00
1.133500000000000085e+02,-8.320394788847346845e+00
1.134000000000000057e+02,-1.097019526745738993e+01
1.134500000000000028e+02,-1.330115358748304288e+01
1.135000000000000000e+02,-1.392503183854744542e+01
1.135499999999999972e+02,-1.209934373623946691e+01
1.136000000000000085e+02,-8.844818386122854648e+00
1.136500000000000057e+02,-5.747939586788587185e+00
1.137000000000000028e+02,-3.576448981632210700e+00
1.137500000000000000e+02,-2.338161616693418932e+00
1.137999999999999972e+02,-1.783354643375098414e+00
1.138500000000000085e+02,-1.686928981753583745e+00
1.139000000000000057e+02,-1.927108179149732425e+00
1.139500000000000028e+02,-2.484604892219426819e+00
1.140000000000000000e+02,-3.428619850099459132e+00
1.140499999999999972e+02,-4.905154355965839486e+00
1.141000000000000085e+02,-7.100640571243769017e+00
1.141500000000000057e+02,-1.008186507818983557e+01
1.142000000000000028e+02,-1.333368320231949156e+01
1.142500000000000000e+02,-1.520806509203304735e+01
1.142999999999999972e+02,-1.391183801961154565e+01
1.143500000000000085e+02,-1.005258915034290546e+01
1.144000000000000057e+02,-5.949977604130512354e+00
1.144500000000000028e+02,-2.958463764694776010e+00
1.145000000000000000e+02,-1.159500661901237795e+00
1.145499999999999972e+02,-1.701854455255010501e-01
1.146000000000000085e+02,3.886927398861839689e-01
1.146500000000000057e+02,7.799128882491165315e-01
1.147000000000000028e+02,1.173385862958632675e+00
1.147500000000000000e+02,1.696875341568857998e+00
1.147999999999999972e+02,2.481857062348629572e+00
1.148500000000000085e+02,3.700284247547487304e+00
1.149000000000000057e+02,5.583739183152206742e+00
1.149500000000000028e+02,8.369785422739228764e+00
1.150000000000000000e+02,1.199298502283840406e+01
1.150499999999999972e+02,1.530134607758812848e+01
1.151000000000000085e+02,1.579651162270423725e+01
1.151500000000000057e+02,1.241425208279140513e+01
1.152000000000000028e+02,7.500049004895869231e+00
1.152500000000000000e+02,3.473577825302311517e+00
1.152999999999999972e+02,9.108931949099601244e-01
1.153500000000000085e+02,-5.710513459527031266e-01
1.154000000000000057e+02,-1.485029676122326059e+00
1.154500000000000028e+02,-2.220989228368557722e+00
1.155000000000000000e+02,-3.049035401592854022e+00
1.155499999999999972e+02,-4.179374289429183875e+00
1.156000000000000085e+02,-5.803305680479495798e+00
1.156500000000000057e+02,-8.064196193603345719e+00
1.157000000000000028e+02,-1.086671393569153032e+01
1.157500000000000000e+02,-1.346386288948227872e+01
1.157999999999999972e+02,-1.433153807806082192e+01
1.158500000000000085e+02,-1.249905575525964530e+01
1.159000000000000057e+02,-9.008714838482253739e+00
1.159500000000000028e+02,-5.649956295283807606e+00
1.160000000000000000e+02,-3.290521605898724555e+00
1.160499999999999972e+02,-1.926306116554805214e+00
1.161000000000000085e+02,-1.264206697791523171e+00
1.161500000000000057e+02,-1.038351042323782059e+00
1.162000000000000028e+02,-1.090527478835806807e+00
1.162500000000000000e+02,-1.361784892015736048e+00
1.162999999999999972e+02,-1.871600167736544584e+00
1.163500000000000085e+02,-2.709307970447602187e+00
1.164000000000000057e+02,-4.038369471324761761e+00
1.164500000000000028e+02,-6.092367031209397155e+00
1.165000000000000000e+02,-9.081536756156799228e+00
1.165499999999999972e+02,-1.278921032632945654e+01
1.166000000000000085e+02,-1.572945447232246963e+01
1.166500000000000057e+02,-1.536782435792393109e+01
1.167000000000000028e+02,-1.139654567824670828e+01
1.167500000000000000e+02,-6.530130724030672518e+00
1.167999999999999972e+02,-2.814709081449974448e+00
1.168500000000000085e+02,-5.239265416827278976e-01
1.169000000000000057e+02,7.985843808702639546e-01
1.169500000000000028e+02,1.647691595413935062e+00
1.170000000000000000e+02,2.384149951522564592e+00
1.170499999999999972e+02,3.260428476218189875e+00
1.171000000000000085e+02,4.480832964696816134e+00
1.171500000000000057e+02,6.232507363748325702e+00
1.172000000000000028e+02,8.631424679137682077e+00
1.172500000000000000e+02,1.148236318912706011e+01
1.172999999999999972e+02,1.384946241913950615e+01
1.173500000000000085e+02,1.415943515257256813e+01
1.174000000000000057e+02,1.182372325406412017e+01
1.174500000000000028e+02,8.231583159382534376e+00
1.175000000000000000e+02,5.054208676500234532e+00
1.175499999999999972e+02,2.926585752514214267e+00
1.176000000000000085e+02,1.739660287737081257e+00
1.176500000000000057e+02,1.190540898248997115e+00
1.177000000000000028e+02,1.034729747947768841e+00
1.177500000000000000e+02,1.137337342258363471e+00
1.177999999999999972e+02,1.458006589921145846e+00
1.178500000000000085e+02,2.031807091200003690e+00
1.179000000000000057e+02,2.963976779714137422e+00
1.179500000000000028e+02,4.435163001046477760e+00
1.180000000000000000e+02,6.687727544221206522e+00
1.180499999999999972e+02,9.887117114114783334e+00
1.181000000000000085e+02,1.360830810668384494e+01
1.181500000000000057e+02,1.600504397922628286e+01
1.182000000000000028e+02,1.470421809985411166e+01
1.182500000000000000e+02,1.026436323111668969e+01
1.182999999999999972e+02,5.559649889769782583e+00
1.183500000000000085e+02,2.190068165530562716e+00
1.184000000000000057e+02,1.681538202526162706e-01
1.184500000000000028e+02,-1.006385044368089732e+00
1.185000000000000000e+02,-1.801155321281022070e+00
1.185499999999999972e+02,-2.546822802000074493e+00
1.186000000000000085e+02,-3.479635300108616214e+00
1.186500000000000057e+02,-4.799086204369555908e+00
1.187000000000000028e+02,-6.686438346386700537e+00
1.187500000000000000e+02,-9.220656812071274189e+00
1.187999999999999972e+02,-1.208525661835217946e+01
1.188500000000000085e+02,-1.415092792610040640e+01
1.189000000000000057e+02,-1.387100956361684112e+01
1.189500000000000028e+02,-1.109550126982987805e+01
1.190000000000000000e+02,-7.472058306871457667e+00
1.190499999999999972e+02,-4.495562419045850078e+00
1.191000000000000085e+02,-2.588454009450071425e+00
1.191500000000000057e+02,-1.561251347406605205e+00
1.192000000000000028e+02,-1.110348581141416657e+00
1.192500000000000000e+02,-1.013085012994929368e+00
1.192999999999999972e+02,-1.155655667088012928e+00
1.193500000000000085e+02,-1.513599575827324406e+00
1.194000000000000057e+02,-2.134747749977053299e+00
1.194500000000000028e+02,-3.136959203998472834e+00
1.195000000000000000e+02,-4.714138684082860742e+00
1.195499999999999972e+02,-7.114009543319470552e+00
1.196000000000000085e+02,-1.046109321883537646e+01
1.196500000000000057e+02,-1.415917218950173861e+01
1.197000000000000028e+02,-1.611612418655201040e+01
1.197500000000000000e+02,-1.417264666287341157e+01
1.197999999999999972e+02,-9.475591007587427228e+00
1.198500000000000085e+02,-4.904885999832838017e+00
1.199000000000000057e+02,-1.757578823144322122e+00
1.199500000000000028e+02,1.031093282811277878e-01
1.200000000000000000e+02,1.197460100941775352e+00
1.200499999999999972e+02,1.975275593435007249e+00
1.201000000000000085e+02,2.750385987432578005e+00
1.201500000000000057e+02,3.751473340456226602e+00
1.202000000000000028e+02,5.175688490864124525e+00
1.202500000000000000e+02,7.192723550663762566e+00
1.202999999999999972e+02,9.826582569990740978e+00
1.203500000000000085e+02,1.261657421468683715e+01
1.204000000000000057e+02,1.427197522956485720e+01
1.204500000000000028e+02,1.340356554296655212e+01
1.205000000000000000e+02,1.032169337039621304e+01
1.205499999999999972e+02,6.786002458000249149e+00
1.206000000000000085e+02,4.056167876906192404e+00
1.206500000000000057e+02,2.374499564450478939e+00
1.207000000000000028e+02,1.504543726314769403e+00
1.207500000000000000e+02,1.157895845784242317e+00
1.207999999999999972e+02,1.140393684738886249e+00
1.208500000000000085e+02,1.364350336444873690e+00
1.209000000000000057e+02,1.828756264285175348e+00
1.209500000000000028e+02,2.606352188630929323e+00
1.210000000000000000e+02,3.843978172623444767e+00
1.210499999999999972e+02,5.760072911262374085e+00
1.211000000000000085e+02,8.572647773438369256e+00
1.211500000000000057e+02,1.216732824955785119e+01
1.212000000000000028e+02,1.532130829727734600e+01
1.212500000000000000e+02,1.558709298184497172e+01
1.212999999999999972e+02,1.212249469261159796e+01
1.213500000000000085e+02,7.306678438472627768e+00
1.214000000000000057e+02,3.416972637544080982e+00
1.214500000000000028e+02,9.557324890982323851e-01
1.215000000000000000e+02,-4.618591056511558435e-01
1.215499999999999972e+02,-1.330924090343923893e+00
1.216000000000000085e+02,-2.025040621731047263e+00
1.216500000000000057e+02,-2.802751300158544900e+00
1.217000000000000028e+02,-3.867576758700995487e+00
1.217500000000000000e+02,-5.412666922951590465e+00
1.217999999999999972e+02,-7.605977188835198355e+00
1.218500000000000085e+02,-1.042798301940408301e+01
1.219000000000000057e+02,-1.325807882269377913e+01
1.219500000000000028e+02,-1.457615529523254061e+01
1.220000000000000000e+02,-1.308933020624819221e+01
1.220499999999999972e+02,-9.581241697200653107e+00
1.221000000000000085e+02,-5.985449198901592993e+00
1.221500000000000057e+02,-3.379955120497266652e+00
1.222000000000000028e+02,-1.833825685899769686e+00
1.222500000000000000e+02,-1.042023350379121638e+00
1.222999999999999972e+02,-7.042476848225266428e-01
1.223500000000000085e+02,-6.275874003144705782e-01
1.224000000000000057e+02,-7.186632577736358218e-01
1.224500000000000028e+02,-9.557603100709586297e-01
1.225000000000000000e+02,-1.371402388402984229e+00
1.225499999999999972e+02,-2.051119376233922154e+00
1.226000000000000085e+02,-3.146514227947020181e+00
1.226500000000000057e+02,-4.892627682161239555e+00
1.227000000000000028e+02,-7.583335145922221798e+00
1.227500000000000000e+02,-1.133179395436716952e+01
1.227999999999999972e+02,-1.526372150185837384e+01
1.228500000000000085e+02,-1.669217556175936323e+01
1.229000000000000057e+02,-1.360194032891692473e+01
1.229500000000000028e+02,-8.188213741814216462e+00
1.230000000000000000e+02,-3.531085402343066892e+00
1.230499999999999972e+02,-5.215637537021982073e-01
1.231000000000000085e+02,1.238570709242266421e+00
1.231500000000000057e+02,2.349896786849241970e+00
1.232000000000000028e+02,3.274041318496507813e+00
1.232500000000000000e+02,4.323521948382341940e+00
1.232999999999999972e+02,5.716224501486689924e+00
1.233500000000000085e+02,7.587243840776443982e+00
1.234000000000000057e+02,9.889782237935687448e+00
1.234500000000000028e+02,1.215303007605971253e+01
1.235000000000000000e+02,1.334779909888533211e+01
1.235499999999999972e+02,1.254361572656207180e+01
1.236000000000000085e+02,1.005147437969084834e+01
1.236500000000000057e+02,7.164403313585500754e+00
1.237000000000000028e+02,4.873880730895477242e+00
1.237500000000000000e+02,3.452008146075374651e+00
1.237999999999999972e+02,2.778879924398762746e+00
1.238500000000000085e+02,2.666333202333025731e+00
1.239000000000000057e+02,2.996097471652778399e+00
1.239500000000000028e+02,3.748070331487585172e+00
1.240000000000000000e+02,4.987612223598972605e+00
1.240499999999999972e+02,6.824027236261785312e+00
1.241000000000000085e+02,9.289280828867708451e+00
1.241500000000000057e+02,1.203776573803643934e+01
1.242000000000000028e+02,1.396901609504107178e+01
1.242500000000000000e+02,1.364908667823334376e+01
1.242999999999999972e+02,1.098030183199512066e+01
1.243500000000000085e+02,7.512290836325314913e+00
1.244000000000000057e+02,4.652506255805263891e+00
1.244500000000000028e+02,2.816447294168232141e+00
1.245000000000000000e+02,1.840057486788095664e+00
1.245499999999999972e+02,1.445013044090971643e+00
1.246000000000000085e+02,1.428969450644639982e+00
1.246500000000000057e+02,1.697953892308598611e+00
1.247000000000000028e+02,2.252474040804635980e+00
1.247500000000000000e+02,3.174490867207647948e+00
1.247999999999999972e+02,4.622241087708859553e+00
1.248500000000000085e+02,6.805687232308087253e+00
1.249000000000000057e+02,9.844477536278111174e+00
1.249500000000000028e+02,1.330188144745012480e+01
1.250000000000000000e+02,1.550506364628676081e+01
1.250499999999999972e+02,1.437842952389139306e+01
1.251000000000000085e+02,1.036082471144156791e+01
1.251500000000000057e+02,5.978430317392587234e+00
1.252000000000000028e+02,2.765793132421698886e+00
1.252500000000000000e+02,8.232222046154122896e-01
1.252999999999999972e+02,-2.725093456660958591e-01
1.253500000000000085e+02,-9.429489358677344280e-01
